id,issn_l,issn,pissn,eissn,display_name,journal_title,publisher.x,publisher.y
https://openalex.org/V2736378217,1697-218X,null,NA,1697-218X,NURE Investigación,NURE Investigación,NA,Fundación para el Desarrollo de la Enfermería
https://openalex.org/V2737085538,2285-5718,"[""2286-0126"", ""2285-5718"", ""2285-5726""]",2285-5718,2286-0126,AgroLife Scientific Journal,AgroLife Scientific Journal,University of Agronomic Sciences and Veterinary Medicine of Bucharest,University of Agronomic Sciences and Veterinary Medicine of Bucharest
https://openalex.org/V2737465583,2289-7232,null,NA,2289-7232,Jurnal Tribologi,Jurnal Tribologi,NA,Malaysian Tribology Society
https://openalex.org/V2737498631,2252-6927,null,2252-6927,NA,Unnes Journal of Mathematics Education,Unnes Journal of Mathematics Education,NA,Universitas Negeri Semarang
https://openalex.org/V2737715675,2284-1180,null,NA,2284-1180,Noctua,Noctua,NA,E-theca OnLineOpenAccess Edizioni
https://openalex.org/V2738120176,1516-4136,"[""1516-4136""]",1516-4136,2177-2738,Revista Raega: O Espaço Geográfico em Análise,Revista Raega: O Espaço Geográfico em Análise,Universidade Federal do Parana,Universidade Federal do Paraná
https://openalex.org/V2738401929,1594-6517,null,1594-6517,NA,Linguistica e Filologia,Linguistica e Filologia,NA,Università degli Studi di Bergamo
https://openalex.org/V2738925474,2395-9835,null,NA,2395-9835,Transitare,Transitare,NA,Universidad Anáhuac Oaxaca
https://openalex.org/V4210171981,2712-7508,"[""2712-7508"", ""2712-7702""]",2712-7702,2712-7508,BRICS journal of economics,BRICS Journal of Economics,"Faculty of Economics, Lomonosov Moscow State University",Pensoft Publishers
https://openalex.org/V2764624424,2001-7413,null,2001-7405,2001-7413,Scandinavian Journal of Public Administration,Scandinavian Journal of Public Administration,NA,University of Gothenburg
https://openalex.org/V4210188139,0103-3506,"[""2316-753X"", ""0103-3506""]",0103-3506,2316-753X,Revista Jurídica,Revista Juridica,NA,Centro Universitário UNICURITIBA
https://openalex.org/V4210188955,2460-755X,"[""2460-755X""]",2460-755X,2502-8839,Riwayah : jurnal studi hadis,Riwayah: Jurnal Studi Hadis,State Islamic College of Kudus,Sekolah Tinggi Agama Islam Negeri (STAIN) Kudus
https://openalex.org/V4210218613,2398-7685,"[""2398-7685""]",NA,2398-7685,Review of Irish studies in Europe,Review of Irish Studies in Europe,European Federation of Associations and Centres of Irish Studies (EFACIS),European Federation of Associations and Centres of Irish Studies
https://openalex.org/V4210220296,2451-0432,"[""2719-4388"", ""2451-0432""]",2451-0432,2719-4388,Acta Politica Polonica,Acta Politica Polonica,NA,Szczecin University Press
https://openalex.org/V4210227408,2443-4256,"[""2443-4418"", ""2443-4256""]",2443-4256,2443-4418,Sapienza Organizacional,Sapienza Organizacional,"Universidad de Los Andes, Venezuela",Universidad de Los Andes (Venezuela)
https://openalex.org/V4210229070,2088-1134,"[""2443-3810"", ""2088-1134""]",2088-1134,2443-3810,Jurnal Sosiologi Andalas: Andalas Journal of Sociology,Jurnal Sosiologi Andalas,Universitas Andalas,"Laboratory sociology , Departement of Sociology, Faculty of Social and Political Sciences, Universitas Andalas"
https://openalex.org/V4210202813,2614-3321,"[""2614-3321"", ""2745-942X""]",2614-3321,2745-942X,Edu  Sportivo,Edu Sportivo,NA,UIR Press
https://openalex.org/V4210232052,2502-5643,"[""2502-5643""]",2502-5643,2720-9571,Risenologi,Risenologi,Kelompok Peneliti Muda Universitas Negeri Jakarta,Kelompok Peneliti Muda Universitas Negeri Jakarta
https://openalex.org/V4210240445,0102-1222,"[""0102-1222""]",0102-1222,2179-1740,Revista de Psicologia,Revista de Psicologia,Portal de Periodicos da UFC,Universidade Federal do Ceará
https://openalex.org/V2764870965,1492-9759,null,1492-9759,1492-9767,International Productivity Monitor,International Productivity Monitor,NA,Centre for the Study of Living Standards
https://openalex.org/V2765018121,2068-0317,null,2068-0317,NA,Journal of Comparative Research in Anthropology and Sociology,Journal of Comparative Research in Anthropology and Sociology,NA,University of Bucharest
https://openalex.org/V1027301186,1333-4395,null,1333-4395,1846-0593,Prolegomena,Prolegomena,NA,Society for the Advancement of Philosophy
https://openalex.org/V2736507488,1579-8372,"[""2255-517X"", ""1579-8372""]",1579-8372,2255-517X,Mundo Eslavo,Mundo Eslavo,Editorial de la Universidad de Granada,Universidad de Granada
https://openalex.org/V2737014476,1459-305X,null,NA,1459-305X,J@rgonia,J@rgonia,NA,Registered Association of Hela Researchers
https://openalex.org/V2737800099,2231-6140,null,2231-6140,2395-7859,BJ Kines: National Journal of Basic & Applied Sciences,BJ Kines: National Journal of Basic & Applied Sciences,NA,"B.J.Medical College Development Society, Ahmedabad"
https://openalex.org/V2737963481,2014-2714,null,NA,2014-2714,URBS: Revista de Estudios Urbanos y Ciencias Sociales,URBS: Revista de Estudios Urbanos y Ciencias Sociales,NA,Universidad de Almería
https://openalex.org/V2738188664,1776-2669,null,1776-2669,2260-6483,Synergies Chine,Synergies Chine,NA,Groupe d’Etudes et de Recherches pour le Français Langue Internationale (GERFLINT)
https://openalex.org/V2738222462,2469-066X,null,NA,2469-066X,Kimün. Revista Interdisciplinaria de Formación Docente,Kimün. Revista Interdisciplinaria de Formación Docente,NA,PPCT
https://openalex.org/V2738865303,1844-6159,null,NA,1844-6159,RATE Issues,RATE Issues,NA,Romanian Association of Teachers of English
https://openalex.org/V2739019917,0718-0675,null,0718-0675,2260-6017,Synergies Chili,Synergies Chili,NA,Groupe d’Etudes et de Recherches pour le Français Langue Internationale (GERFLINT)
https://openalex.org/V4210177160,1580-0261,"[""1580-0261"", ""1581-1263""]",1580-0261,2350-4234,Keria (Ljubljana. Tiskana izd.),Keria: Studia Latina et Graeca,"Faculty of Arts, University of Ljubljana","Znanstvena založba Filozofske fakultete Univerze v Ljubljani (Ljubljana University Press, Faculty of Arts)"
https://openalex.org/V2764671611,1735-0883,null,1735-0883,2383-1146,Iranian Journal of Forest and Poplar Research,تحقیقات جنگل و صنوبر ایران,NA,Research Institute of Forests and Rangelands of Iran
https://openalex.org/V4210220869,2141-4297,"[""2141-4297""]",2141-4297,2360-994X,Information Impact Journal of Information and Knowledge Management,Information Impact,African Journals Online,Information Practioners Network
https://openalex.org/V4210224886,0254-7597,"[""0254-7597""]",0254-7597,2636-2236,Aula (Santo Domingo),AULA Revista de Humanidades y Ciencias Sociales,National University Pedro Henriquez Urena,Universidad Nacional Pedro Henríquez Ureña
https://openalex.org/V4210202132,2612-2693,"[""2612-2693""]",NA,2612-2693,Laimburg journal,Laimburg Journal,Versuchszentrum Laimburg,Laimburg Research Centre
https://openalex.org/V4210207788,2412-2963,"[""2412-2963""]",2412-2963,2520-9051,Yachai,Yachay,Universidad Andina del Cusco,Universidad Andina del Cusco
https://openalex.org/V4210214300,1677-7395,"[""1677-7395""]",1677-7395,1679-0944,Paranoá,Paranoá: Cadernos de Arquitetura e Urbanismo,Programa de Pos-Graduacao em Arquitetura e Urbanismo - Univ. de Brasilia,Universidade de Brasília
https://openalex.org/V67571875,1139-7241,"[""1139-7241"", ""2340-2784""]",1139-7241,2340-2784,Iberica,Ibérica,Universidad de Extremadura - Servicio de Publicaciones,Asociación Europea de Lenguas para Fines Específicos
https://openalex.org/V83590055,0024-855X,"[""1890-5455"", ""0024-855X""]",0024-855X,1890-5455,Maal og Minne,Maal og Minne,Novus forlag,Novus forlag
https://openalex.org/V983354575,1908-5044,null,1908-5044,NA,Philippine Journal of Allied Health Sciences,PJAHS,NA,University of Santo Tomas
https://openalex.org/V2737297938,1138-5952,null,1138-5952,1988-799X,Flora Montiberica,Flora Montiberica,NA,Flora Montiberica.org
https://openalex.org/V2737548969,2240-2829,null,2240-2829,NA,Bruno Pini Mathematical Analysis Seminar,Bruno Pini Mathematical Analysis Seminar,NA,University of Bologna
https://openalex.org/V2737619920,2351-0889,null,2351-0889,2539-5742,Suan Sunandha Rajabhat University Journal of Science and Technology,Suan Sunandha Rajabhat University Journal of Science and Technology,NA,Suan Sunandha Rajabhat University
https://openalex.org/V2737626665,0258-5979,"[""0258-5979"", ""1993-8012""]",NA,1993-8012,Minería y Geología,Minería y Geología,NA,"Universidad de Moa ""Dr. Antonio Núñez Jiménez"""
https://openalex.org/V2738499120,1646-9704,null,1646-9704,2183-4342,Saúde & Tecnologia,Saúde & Tecnologia,NA,Escola Superior de Tecnologia da Saúde de Lisboa
https://openalex.org/V2739060545,2254-6111,null,NA,2254-6111,Revista Universitaria de Historia Militar On-line,Revista Universitaria de Historia Militar On-line,NA,Centro de Estudios de Historia Militar
https://openalex.org/V2739279090,2008-8027,null,2008-8027,2322-3448,Literary Arts,Literary Arts,NA,University of Isfahan
https://openalex.org/V4210172037,2085-0034,"[""2085-0034""]",2085-0034,2549-3388,Al-Bidayah,Al-Bidayah: Jurnal Pendidikan Dasar Islam,Al-Jami'ah Research Centre,"Study Program of Education for Islamic Elementary School Teachers (Undergraduate), Faculty of Tarbiyah and Education (FITK), Universitas Islam Negeri (UIN) Sunan Kalijaga Yogyakarta"
https://openalex.org/V2764681059,2251-886X,null,NA,2251-886X,Journal of Research on History of Medicine,Journal of Research on History of Medicine,NA,Shiraz University of Medical Sciences
https://openalex.org/V4210188169,1411-3082,"[""1411-3082""]",1411-3082,2527-5372,Jurnal Meteorologi dan Geofisika,Jurnal Meteorologi dan Geofisika,Pusat Penelitian dan Pengembangan Badan Meteorologi Klimatologi dan Geofisika,Pusat Penelitian dan Pengembangan Badan Meteorologi Klimatologi dan Geofisika
https://openalex.org/V4210188358,1859-2244,"[""1859-2244""]",1859-2244,2588-123X,Tạp chí Khoa học và ứng dụng,Journal of Advanced Engineering and Computation,Vietnam National University Journal of Science,Ton Duc Thang University
https://openalex.org/V4210190414,1561-087X,"[""1561-087X"", ""1609-9109""]",1561-087X,1609-9109,Escritura & pensamiento,Escritura y Pensamiento,"Universidad Nacional Mayor de San Marcos, Vicerectorado de Investigacion",Universidad Nacional Mayor de San Marcos
https://openalex.org/V4210191241,2695-5040,"[""2695-5040""]",NA,2695-5040,Pangeas,Pangeas,Publicaciones Universidad de Alicante,Universidad de Alicante
https://openalex.org/V4210192777,2807-2049,"[""2807-2049"", ""2807-2057""]",2807-2057,2807-2049,International Journal of Emerging Issues in Islamic Studies,International Journal of Emerging Issues in Islamic Studies,Research Synergy Foundation,Research Synergy Foundation
https://openalex.org/V4210196459,0209-3782,"[""0209-3782"", ""2719-7530""]",0209-3782,2719-7530,Warszawskie Studia Teologiczne,Warszawskie Studia Teologiczne,"Studia Bobolanum, Pontifical Faculty of Theology in Warsaw Collegium Bobolanum",Catholic Academy in Warsaw
https://openalex.org/V4210199141,2776-6101,"[""2776-6101"", ""2776-6152""]",2776-6152,2776-6101,Indonesian Journal Of Teaching In Science,Indonesian Journal of Teaching in Science,Universitas Pendidikan Indonesia,Universitas Pendidikan Indonesia
https://openalex.org/V4210240237,2683-1457,"[""2683-1457"", ""2683-1465""]",2683-1457,2683-1465,Ciencias administrativas teoría y praxis,Ciencias Administrativas Teoría y Praxis,Academia de Ciencias Administrativas A.C.,Academia de Ciencias Administrativas A.C.(ACACIA)
https://openalex.org/V4210240949,2716-5191,"[""2716-5191""]",NA,2716-5191,Indonesian Journal of Social Research,Indonesian Journal of Social Research,Universitas Djuanda,Universitas Djuanda
https://openalex.org/V2764838102,2168-670X,null,NA,2168-670X,Journal of family strengths,Journal of Family Strengths,NA,Children at Risk Institute
https://openalex.org/V2503630715,1072-6691,null,1072-6691,NA,Electronic Journal of Differential Equations,Electronic Journal of Differential Equations,NA,Texas State University
https://openalex.org/V2736459969,1853-9580,null,NA,1853-9580,Badebec,Badebec,NA,Universidad Nacional de Rosario
https://openalex.org/V2736928365,1851-3123,null,NA,1851-3123,Revista Pilquen: Sección Ciencias Sociales,Revista Pilquen: Sección Ciencias Sociales,NA,Universidad Nacional del Comahue
https://openalex.org/V2737506891,1179-7673,null,NA,1179-7673,"Journal of Open, Flexible and Distance Learning","Journal of Open, Flexible and Distance Learning",NA,DEANZ
https://openalex.org/V2737731323,1807-9717,null,1807-9717,NA,Memento,Memento,NA,Universidade Vale do Rio Verde
https://openalex.org/V2738112170,2190-3328,null,NA,2190-3328,RIHA Journal,RIHA Journal,NA,International Association of Research Institutes in the History of Art (RIHA)
https://openalex.org/V2738358000,2008-9651,null,2008-9651,2322-3421,Comparative Theology,Comparative Theology,NA,University of Isfahan
https://openalex.org/V2738779664,2412-1657,null,NA,2412-1657,Krymskij Naučnyj Vestnik,Krymskij Naučnyj Vestnik,NA,Inter-regional Institute for Spatial Development
https://openalex.org/V2739310868,1584-2665,null,1584-2665,NA,Annals of the Faculty of Engineering Hunedoara,Annals of the Faculty of Engineering Hunedoara,NA,University Politehnica Timisoara
https://openalex.org/V2764510468,0801-9282,null,0801-9282,2387-6700,Collegium medievale: interdisciplinary journal of medieval research,Collegium Medievale,NA,Novus
https://openalex.org/V4210177303,2560-3663,"[""2560-3663""]",NA,2560-3663,Eudaimonia,Eudaimonia,Univerzitet u Beogradu - Pravni fakultet,Serbian Association for Legal and Social Philosophy
https://openalex.org/V4210202188,2659-3904,"[""2659-3904""]",2659-3904,2792-405X,Revista de marketing y publicidad,Revista de Marketing y Publicidad,CEF. Centro de Estudios Financieros,Centro de Estudios Financieros
https://openalex.org/V4210229734,2407-411X,"[""2407-411X""]",2407-411X,2443-3535,Islamuna: Jurnal Studi Islam,Islamuna: Jurnal Studi Islam,Institut Agama Islam Negeri Madura,Pascasarjana Institut Agama Islam Negeri (IAIN) Madura
https://openalex.org/V4210204363,2355-875X,"[""2355-875X""]",2355-875X,2355-8776,Chemica : Jurnal Teknik Kimia,Chemica,"Universitas Ahmad Dahlan, Kampus 3",Universitas Ahmad Dahlan
https://openalex.org/V4210232125,1860-6059,"[""1866-3621"", ""1860-6059""]",NA,1866-3621,Enterprise modelling and information systems architectures,Enterprise Modelling and Information Systems Architectures,NA,German Informatics Society
https://openalex.org/V4210232548,0104-6721,"[""0104-6721""]",0104-6721,2176-8099,Plural,Plural,"Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)",Universidade de São Paulo (USP)
https://openalex.org/V4210233812,2339-191X,"[""2339-191X""]",2339-191X,2406-9760,Creative and Arts Studies,International Journal of Creative and Arts Studies,Institut Seni Indonesia Yogyakarta,Graduate School of Indonesia Institute of the Arts Yogyakarta
https://openalex.org/V4210206883,2460-4089,"[""2460-4089"", ""2528-2948""]",2460-4089,2528-2948,Al Tijarah,Al Tijarah,Universitas Darussalam Gontor,Universitas Darussalam Gontor
https://openalex.org/V4210206950,2695-883X,"[""2695-883X"", ""2660-8456""]",2660-8456,2695-883X,Sociología del deporte,Sociología del Deporte,Universidad Pablo de Olavide,Universidad Pablo de Olavide
https://openalex.org/V4210167967,1642-168X,"[""2545-3866"", ""1642-168X""]",1642-168X,2545-3866,Argumenta Oeconomica Cracoviensia,Argumenta Oeconomica Cracoviensia,Uniwersytet Ekonomiczny w Krakowie - Krakow University of Economics,Cracow University of Economics Press
https://openalex.org/V4210174779,2518-7554,"[""2518-7554""]",2518-7554,2518-1327,Naukovij vìsnik Lʹvìvsʹkogo nacìonalʹnogo unìversitetu veterinarnoï medicini ta bìotehnologìj ìmenì S.Z. G̀žicʹkogo,Науковий вісник Львівського національного університету ветеринарної медицини та біотехнологій імені С.З. Ґжицького: Серія Ветеринарні науки,NA,Stepan Gzhytskyi National University of Veterinary Medicine and Biotechnologies Lviv
https://openalex.org/V4210181641,2786-3522,"[""2786-3522"", ""2786-3514""]",2786-3522,2786-3514,Ephemeris Hungarologica,Ephemeris Hungarologica,Magyarsagkutato Intezet,Institute of Hungarian Research
